event_id,within_60km_either_m1_m3,within_30km_m1,within_60km_m1,within_30km_m3,within_60km_m3,within_both_60km,along_axis_20km,along_axis_30km,off_axis_20km,off_axis_30km,m2_related_flag
15640,True,True,True,False,True,True,True,True,False,False,False
15641,False,False,False,False,False,False,False,False,False,False,False
15642,True,True,True,False,True,True,True,True,False,False,False
15643,False,False,False,False,False,False,False,False,False,False,False
15644,False,False,False,False,False,False,False,False,False,False,False
15645,False,False,False,False,False,False,False,False,False,False,False
15646,False,False,False,False,False,False,False,False,False,False,False
15647,True,False,False,False,True,False,False,False,True,True,False
15648,False,False,False,False,False,False,False,False,False,False,False
15649,False,False,False,False,False,False,False,False,False,False,False
15650,False,False,False,False,False,False,False,False,False,False,False
15651,False,False,False,False,False,False,False,False,False,False,False
15652,False,False,False,False,False,False,False,False,False,False,False
15653,False,False,False,False,False,False,False,False,False,False,False
15654,False,False,False,False,False,False,False,False,False,False,False
15655,False,False,False,False,False,False,False,False,False,False,False
15656,False,False,False,False,False,False,False,False,False,False,False
15657,False,False,False,False,False,False,False,False,False,False,False
15658,False,False,False,False,False,False,False,False,False,False,False
15659,False,False,False,False,False,False,False,False,False,False,False
15660,False,False,False,False,False,False,False,False,False,False,False
15661,False,False,False,False,False,False,False,False,False,False,False
15662,False,False,False,False,False,False,False,False,False,False,False
15663,False,False,False,False,False,False,False,False,False,False,False
15664,False,False,False,False,False,False,False,False,False,False,False
15665,False,False,False,False,False,False,False,False,False,False,False
15666,False,False,False,False,False,False,False,False,False,False,False
15667,False,False,False,False,False,False,False,False,False,False,False
15668,False,False,False,False,False,False,False,False,False,False,False
15669,False,False,False,False,False,False,False,False,False,False,False
15670,False,False,False,False,False,False,False,False,False,False,False
15671,False,False,False,False,False,False,False,False,False,False,False
15672,False,False,False,False,False,False,False,False,False,False,False
15673,False,False,False,False,False,False,False,False,False,False,False
15674,False,False,False,False,False,False,False,False,False,False,False
15675,True,True,True,False,True,True,True,True,False,False,False
15676,False,False,False,False,False,False,False,False,False,False,False
15677,False,False,False,False,False,False,False,False,False,False,False
15678,False,False,False,False,False,False,False,False,False,False,False
15679,False,False,False,False,False,False,False,False,False,False,False
15680,False,False,False,False,False,False,False,False,False,False,False
15681,True,True,True,False,True,True,True,True,False,False,False
15682,False,False,False,False,False,False,False,False,False,False,False
15683,True,False,False,False,True,False,False,False,True,True,False
15684,False,False,False,False,False,False,False,False,False,False,False
15685,False,False,False,False,False,False,False,False,False,False,False
15686,False,False,False,False,False,False,False,False,False,False,False
15687,False,False,False,False,False,False,False,False,False,False,False
15688,False,False,False,False,False,False,False,False,False,False,False
15689,False,False,False,False,False,False,False,False,False,False,False
15690,False,False,False,False,False,False,False,False,False,False,False
15691,False,False,False,False,False,False,False,False,False,False,False
15692,False,False,False,False,False,False,False,False,False,False,False
15693,False,False,False,False,False,False,False,False,False,False,False
15694,False,False,False,False,False,False,False,False,False,False,False
15695,True,True,True,False,True,True,True,True,False,False,False
15696,False,False,False,False,False,False,False,False,False,False,False
15697,False,False,False,False,False,False,False,False,False,False,False
15698,False,False,False,False,False,False,False,False,False,False,False
15699,False,False,False,False,False,False,False,False,False,False,False
15700,False,False,False,False,False,False,False,False,False,False,False
15701,False,False,False,False,False,False,False,False,False,False,False
15702,False,False,False,False,False,False,False,False,False,False,False
15703,False,False,False,False,False,False,False,False,False,False,False
15704,False,False,False,False,False,False,False,False,False,False,False
15705,False,False,False,False,False,False,False,False,False,False,False
15706,False,False,False,False,False,False,False,False,False,False,False
15707,False,False,False,False,False,False,False,False,False,False,False
15708,False,False,False,False,False,False,False,False,False,False,False
15709,False,False,False,False,False,False,False,False,False,False,False
15710,False,False,False,False,False,False,False,False,False,False,False
15711,False,False,False,False,False,False,False,False,False,False,False
15712,False,False,False,False,False,False,False,False,False,False,False
15713,False,False,False,False,False,False,False,False,False,False,False
15714,False,False,False,False,False,False,False,False,False,False,False
15715,False,False,False,False,False,False,False,False,False,False,False
15716,False,False,False,False,False,False,False,False,False,False,False
15717,False,False,False,False,False,False,False,False,False,False,False
15718,False,False,False,False,False,False,False,False,False,False,False
15719,False,False,False,False,False,False,False,False,False,False,False
15720,False,False,False,False,False,False,False,False,False,False,False
15721,False,False,False,False,False,False,False,False,False,False,False
15722,False,False,False,False,False,False,False,False,False,False,False
15723,False,False,False,False,False,False,False,False,False,False,False
15724,False,False,False,False,False,False,False,False,False,False,False
15725,False,False,False,False,False,False,False,False,False,False,False
15726,True,True,True,False,True,True,True,True,False,False,False
15727,False,False,False,False,False,False,False,False,False,False,False
15728,False,False,False,False,False,False,False,False,False,False,False
15729,False,False,False,False,False,False,False,False,False,False,False
15730,False,False,False,False,False,False,False,False,False,False,False
15731,False,False,False,False,False,False,False,False,False,False,False
15732,False,False,False,False,False,False,False,False,False,False,False
15733,False,False,False,False,False,False,False,False,False,False,False
15734,False,False,False,False,False,False,False,False,False,False,False
15735,False,False,False,False,False,False,False,False,False,False,False
15736,False,False,False,False,False,False,False,False,False,False,False
15737,False,False,False,False,False,False,False,False,False,False,False
15738,False,False,False,False,False,False,False,False,False,False,False
15739,False,False,False,False,False,False,False,False,False,False,False
15740,False,False,False,False,False,False,False,False,False,False,False
15741,False,False,False,False,False,False,False,False,False,False,False
15742,False,False,False,False,False,False,False,False,False,False,False
15743,False,False,False,False,False,False,False,False,False,False,False
15744,True,True,True,False,True,True,True,True,False,False,False
15745,False,False,False,False,False,False,False,False,False,False,False
15746,False,False,False,False,False,False,False,False,False,False,False
15747,False,False,False,False,False,False,False,False,False,False,False
15748,True,False,True,True,True,True,True,True,False,False,False
15749,False,False,False,False,False,False,False,False,False,False,False
15750,False,False,False,False,False,False,False,False,False,False,False
15751,False,False,False,False,False,False,False,False,False,False,False
15752,False,False,False,False,False,False,False,False,False,False,False
15753,True,False,False,False,True,False,False,False,True,True,False
15754,False,False,False,False,False,False,False,False,False,False,False
15755,False,False,False,False,False,False,False,False,False,False,False
15756,False,False,False,False,False,False,False,False,False,False,False
15757,False,False,False,False,False,False,False,False,False,False,False
15758,False,False,False,False,False,False,False,False,False,False,False
15759,False,False,False,False,False,False,False,False,False,False,False
15760,False,False,False,False,False,False,False,False,False,False,False
15761,False,False,False,False,False,False,False,False,False,False,False
15762,False,False,False,False,False,False,False,False,False,False,False
15763,False,False,False,False,False,False,False,False,False,False,False
15764,False,False,False,False,False,False,False,False,False,False,False
15765,False,False,False,False,False,False,False,False,False,False,False
15766,True,True,True,False,True,True,True,True,False,False,False
15767,False,False,False,False,False,False,False,False,False,False,False
15768,False,False,False,False,False,False,False,False,False,False,False
15769,False,False,False,False,False,False,False,False,False,False,False
15770,False,False,False,False,False,False,False,False,False,False,False
15771,False,False,False,False,False,False,False,False,False,False,False
15772,False,False,False,False,False,False,False,False,False,False,False
15773,False,False,False,False,False,False,False,False,False,False,False
15774,False,False,False,False,False,False,False,False,False,False,False
15775,False,False,False,False,False,False,False,False,False,False,False
15776,False,False,False,False,False,False,False,False,False,False,False
15777,False,False,False,False,False,False,False,False,False,False,False
15778,False,False,False,False,False,False,False,False,False,False,False
15779,False,False,False,False,False,False,False,False,False,False,False
15780,False,False,False,False,False,False,False,False,False,False,False
15781,False,False,False,False,False,False,False,False,False,False,False
15782,False,False,False,False,False,False,False,False,False,False,False
15783,False,False,False,False,False,False,False,False,False,False,False
15784,False,False,False,False,False,False,False,False,False,False,False
15785,False,False,False,False,False,False,False,False,False,False,False
15786,False,False,False,False,False,False,False,False,False,False,False
15787,False,False,False,False,False,False,False,False,False,False,False
15788,True,True,True,False,True,True,False,False,True,True,False
15789,True,True,True,False,True,True,True,True,False,False,False
15790,False,False,False,False,False,False,False,False,False,False,False
15791,False,False,False,False,False,False,False,False,False,False,False
15792,True,True,True,False,True,True,True,True,False,False,False
15793,False,False,False,False,False,False,False,False,False,False,False
15794,False,False,False,False,False,False,False,False,False,False,False
15795,False,False,False,False,False,False,False,False,False,False,False
15796,False,False,False,False,False,False,False,False,False,False,False
15797,False,False,False,False,False,False,False,False,False,False,False
15798,False,False,False,False,False,False,False,False,False,False,False
15799,False,False,False,False,False,False,False,False,False,False,False
15800,False,False,False,False,False,False,False,False,False,False,False
15801,False,False,False,False,False,False,False,False,False,False,False
15802,False,False,False,False,False,False,False,False,False,False,False
15803,False,False,False,False,False,False,False,False,False,False,False
15804,False,False,False,False,False,False,False,False,False,False,False
15805,False,False,False,False,False,False,False,False,False,False,False
15806,False,False,False,False,False,False,False,False,False,False,False
15807,False,False,False,False,False,False,False,False,False,False,False
15808,True,True,True,False,True,True,True,True,False,False,False
15809,False,False,False,False,False,False,False,False,False,False,False
15810,False,False,False,False,False,False,False,False,False,False,False
15811,False,False,False,False,False,False,False,False,False,False,False
15812,False,False,False,False,False,False,False,False,False,False,False
15813,False,False,False,False,False,False,False,False,False,False,False
15814,False,False,False,False,False,False,False,False,False,False,False
15815,False,False,False,False,False,False,False,False,False,False,False
15816,False,False,False,False,False,False,False,False,False,False,False
15817,False,False,False,False,False,False,False,False,False,False,False
15818,False,False,False,False,False,False,False,False,False,False,False
15819,False,False,False,False,False,False,False,False,False,False,False
15820,False,False,False,False,False,False,False,False,False,False,False
15821,False,False,False,False,False,False,False,False,False,False,False
15822,False,False,False,False,False,False,False,False,False,False,False
15823,False,False,False,False,False,False,False,False,False,False,False
15824,True,True,True,False,False,False,False,False,True,True,False
15825,True,True,True,False,True,True,True,True,False,False,False
15826,False,False,False,False,False,False,False,False,False,False,False
15827,False,False,False,False,False,False,False,False,False,False,False
15828,False,False,False,False,False,False,False,False,False,False,False
15829,False,False,False,False,False,False,False,False,False,False,False
15830,False,False,False,False,False,False,False,False,False,False,False
15831,False,False,False,False,False,False,False,False,False,False,False
15832,False,False,False,False,False,False,False,False,False,False,False
15833,False,False,False,False,False,False,False,False,False,False,False
15834,False,False,False,False,False,False,False,False,False,False,False
15835,False,False,False,False,False,False,False,False,False,False,False
15836,True,False,False,False,True,False,False,False,True,True,False
15837,False,False,False,False,False,False,False,False,False,False,False
15838,False,False,False,False,False,False,False,False,False,False,False
15839,False,False,False,False,False,False,False,False,False,False,False
15840,True,False,False,True,True,False,False,False,True,True,False
15841,True,False,True,True,True,True,True,True,False,False,False
15842,False,False,False,False,False,False,False,False,False,False,False
15843,False,False,False,False,False,False,False,False,False,False,False
15844,True,True,True,False,True,True,True,True,False,False,False
15845,False,False,False,False,False,False,False,False,False,False,False
15846,True,True,True,False,True,True,True,True,False,False,False
15847,False,False,False,False,False,False,False,False,False,False,False
15848,False,False,False,False,False,False,False,False,False,False,False
15849,False,False,False,False,False,False,False,False,False,False,False
15850,False,False,False,False,False,False,False,False,False,False,False
15851,False,False,False,False,False,False,False,False,False,False,False
15852,False,False,False,False,False,False,False,False,False,False,False
15853,False,False,False,False,False,False,False,False,False,False,False
15854,False,False,False,False,False,False,False,False,False,False,False
15855,False,False,False,False,False,False,False,False,False,False,False
15856,False,False,False,False,False,False,False,False,False,False,False
15857,False,False,False,False,False,False,False,False,False,False,False
15858,False,False,False,False,False,False,False,False,False,False,False
15859,True,True,True,False,True,True,True,True,False,False,False
15860,True,False,False,False,True,False,False,False,True,True,False
15861,False,False,False,False,False,False,False,False,False,False,False
15862,False,False,False,False,False,False,False,False,False,False,False
15863,False,False,False,False,False,False,False,False,False,False,False
15864,False,False,False,False,False,False,False,False,False,False,False
15865,False,False,False,False,False,False,False,False,False,False,False
15866,False,False,False,False,False,False,False,False,False,False,False
15867,False,False,False,False,False,False,False,False,False,False,False
15868,False,False,False,False,False,False,False,False,False,False,False
15869,False,False,False,False,False,False,False,False,False,False,False
15870,False,False,False,False,False,False,False,False,False,False,False
15871,False,False,False,False,False,False,False,False,False,False,False
15872,False,False,False,False,False,False,False,False,False,False,False
15873,True,False,True,True,True,True,True,True,False,False,False
15874,False,False,False,False,False,False,False,False,False,False,False
15875,False,False,False,False,False,False,False,False,False,False,False
15876,False,False,False,False,False,False,False,False,False,False,False
15877,False,False,False,False,False,False,False,False,False,False,False
15878,False,False,False,False,False,False,False,False,False,False,False
15879,False,False,False,False,False,False,False,False,False,False,False
15880,False,False,False,False,False,False,False,False,False,False,False
15881,False,False,False,False,False,False,False,False,False,False,False
15882,False,False,False,False,False,False,False,False,False,False,False
15883,False,False,False,False,False,False,False,False,False,False,False
15884,False,False,False,False,False,False,False,False,False,False,False
15885,False,False,False,False,False,False,False,False,False,False,False
15886,False,False,False,False,False,False,False,False,False,False,False
15887,False,False,False,False,False,False,False,False,False,False,False
15888,False,False,False,False,False,False,False,False,False,False,False
15889,True,True,True,False,False,False,False,False,True,True,False
15890,False,False,False,False,False,False,False,False,False,False,False
15891,False,False,False,False,False,False,False,False,False,False,False
15892,False,False,False,False,False,False,False,False,False,False,False
15893,True,False,True,True,True,True,True,True,False,False,False
15894,False,False,False,False,False,False,False,False,False,False,False
15895,False,False,False,False,False,False,False,False,False,False,False
15896,False,False,False,False,False,False,False,False,False,False,False
15897,False,False,False,False,False,False,False,False,False,False,False
15898,True,False,False,False,True,False,False,False,True,True,False
15899,False,False,False,False,False,False,False,False,False,False,False
15900,False,False,False,False,False,False,False,False,False,False,False
15901,False,False,False,False,False,False,False,False,False,False,False
15902,False,False,False,False,False,False,False,False,False,False,False
15903,False,False,False,False,False,False,False,False,False,False,False
15904,False,False,False,False,False,False,False,False,False,False,False
15905,False,False,False,False,False,False,False,False,False,False,False
15906,False,False,False,False,False,False,False,False,False,False,False
15907,False,False,False,False,False,False,False,False,False,False,False
15908,False,False,False,False,False,False,False,False,False,False,False
15909,False,False,False,False,False,False,False,False,False,False,False
15910,False,False,False,False,False,False,False,False,False,False,False
15911,False,False,False,False,False,False,False,False,False,False,False
15912,True,True,True,False,False,False,False,False,True,True,False
15913,False,False,False,False,False,False,False,False,False,False,False
15914,False,False,False,False,False,False,False,False,False,False,False
15915,False,False,False,False,False,False,False,False,False,False,False
15916,False,False,False,False,False,False,False,False,False,False,False
15917,False,False,False,False,False,False,False,False,False,False,False
15918,False,False,False,False,False,False,False,False,False,False,False
15919,False,False,False,False,False,False,False,False,False,False,False
15920,False,False,False,False,False,False,False,False,False,False,False
15921,False,False,False,False,False,False,False,False,False,False,False
15922,False,False,False,False,False,False,False,False,False,False,False
15923,False,False,False,False,False,False,False,False,False,False,False
15924,False,False,False,False,False,False,False,False,False,False,False
15925,False,False,False,False,False,False,False,False,False,False,False
15926,False,False,False,False,False,False,False,False,False,False,False
15927,False,False,False,False,False,False,False,False,False,False,False
15928,True,False,True,True,True,True,True,True,False,False,False
15929,False,False,False,False,False,False,False,False,False,False,False
15930,False,False,False,False,False,False,False,False,False,False,False
15931,False,False,False,False,False,False,False,False,False,False,False
15932,False,False,False,False,False,False,False,False,False,False,False
15933,False,False,False,False,False,False,False,False,False,False,False
15934,False,False,False,False,False,False,False,False,False,False,False
15935,True,True,True,False,False,False,False,False,True,True,False
15936,True,False,False,True,True,False,False,False,True,True,False
15937,False,False,False,False,False,False,False,False,False,False,False
15938,True,False,False,True,True,False,False,False,True,True,False
15939,False,False,False,False,False,False,False,False,False,False,False
15940,False,False,False,False,False,False,False,False,False,False,False
15941,False,False,False,False,False,False,False,False,False,False,False
15942,False,False,False,False,False,False,False,False,False,False,False
15943,True,False,True,True,True,True,True,True,False,False,False
15944,False,False,False,False,False,False,False,False,False,False,False
15945,False,False,False,False,False,False,False,False,False,False,False
15946,False,False,False,False,False,False,False,False,False,False,False
15947,False,False,False,False,False,False,False,False,False,False,False
15948,False,False,False,False,False,False,False,False,False,False,False
15949,False,False,False,False,False,False,False,False,False,False,False
15950,False,False,False,False,False,False,False,False,False,False,False
15951,False,False,False,False,False,False,False,False,False,False,False
15952,False,False,False,False,False,False,False,False,False,False,False
15953,False,False,False,False,False,False,False,False,False,False,False
15954,True,True,True,False,False,False,False,False,True,True,False
15955,False,False,False,False,False,False,False,False,False,False,False
15956,True,True,True,False,False,False,False,False,True,True,False
15957,False,False,False,False,False,False,False,False,False,False,False
15958,True,True,True,True,True,True,True,True,False,False,False
15959,True,True,True,False,True,True,True,True,False,False,False
15960,True,True,True,False,False,False,False,False,True,True,False
15961,False,False,False,False,False,False,False,False,False,False,False
15962,True,False,True,True,True,True,True,True,False,False,False
15963,False,False,False,False,False,False,False,False,False,False,False
15964,False,False,False,False,False,False,False,False,False,False,False
15965,True,False,True,True,True,True,True,True,False,False,False
15966,True,False,True,False,False,False,False,False,True,True,False
15967,True,True,True,False,False,False,False,False,True,True,False
15968,True,True,True,False,False,False,False,False,True,True,False
15969,False,False,False,False,False,False,False,False,False,False,False
15970,False,False,False,False,False,False,False,False,False,False,False
15971,False,False,False,False,False,False,False,False,False,False,False
15972,False,False,False,False,False,False,False,False,False,False,False
15973,False,False,False,False,False,False,False,False,False,False,False
15974,False,False,False,False,False,False,False,False,False,False,False
15975,True,True,True,False,True,True,True,True,False,False,False
15976,False,False,False,False,False,False,False,False,False,False,False
15977,False,False,False,False,False,False,False,False,False,False,False
15978,False,False,False,False,False,False,False,False,False,False,False
15979,False,False,False,False,False,False,False,False,False,False,False
15980,False,False,False,False,False,False,False,False,False,False,False
15981,True,True,True,False,True,True,True,True,False,False,False
15982,False,False,False,False,False,False,False,False,False,False,False
15983,False,False,False,False,False,False,False,False,False,False,False
15984,False,False,False,False,False,False,False,False,False,False,False
15985,False,False,False,False,False,False,False,False,False,False,False
15986,False,False,False,False,False,False,False,False,False,False,False
15987,False,False,False,False,False,False,False,False,False,False,False
15988,False,False,False,False,False,False,False,False,False,False,False
15989,False,False,False,False,False,False,False,False,False,False,False
15990,False,False,False,False,False,False,False,False,False,False,False
15991,False,False,False,False,False,False,False,False,False,False,False
15992,False,False,False,False,False,False,False,False,False,False,False
15993,False,False,False,False,False,False,False,False,False,False,False
15994,False,False,False,False,False,False,False,False,False,False,False
15995,False,False,False,False,False,False,False,False,False,False,False
15996,False,False,False,False,False,False,False,False,False,False,False
15997,False,False,False,False,False,False,False,False,False,False,False
15998,False,False,False,False,False,False,False,False,False,False,False
15999,False,False,False,False,False,False,False,False,False,False,False
16000,False,False,False,False,False,False,False,False,False,False,False
16001,False,False,False,False,False,False,False,False,False,False,False
16002,False,False,False,False,False,False,False,False,False,False,False
16003,False,False,False,False,False,False,False,False,False,False,False
16004,False,False,False,False,False,False,False,False,False,False,False
16005,False,False,False,False,False,False,False,False,False,False,False
16006,True,False,True,False,False,False,False,False,True,True,False
16007,False,False,False,False,False,False,False,False,False,False,False
16008,False,False,False,False,False,False,False,False,False,False,False
16009,True,True,True,False,False,False,False,False,True,True,False
16010,False,False,False,False,False,False,False,False,False,False,False
16011,True,True,True,False,False,False,False,False,True,True,False
16012,False,False,False,False,False,False,False,False,False,False,False
16013,True,True,True,False,True,True,True,True,False,False,False
16014,False,False,False,False,False,False,False,False,False,False,False
16015,False,False,False,False,False,False,False,False,False,False,False
16016,False,False,False,False,False,False,False,False,False,False,False
16017,False,False,False,False,False,False,False,False,False,False,False
16018,False,False,False,False,False,False,False,False,False,False,False
16019,False,False,False,False,False,False,False,False,False,False,False
16020,False,False,False,False,False,False,False,False,False,False,False
16021,False,False,False,False,False,False,False,False,False,False,False
16022,False,False,False,False,False,False,False,False,False,False,False
16023,False,False,False,False,False,False,False,False,False,False,False
16024,False,False,False,False,False,False,False,False,False,False,False
16025,False,False,False,False,False,False,False,False,False,False,False
16026,True,True,True,False,False,False,False,False,True,True,False
16027,False,False,False,False,False,False,False,False,False,False,False
16028,False,False,False,False,False,False,False,False,False,False,False
16029,False,False,False,False,False,False,False,False,False,False,False
16030,False,False,False,False,False,False,False,False,False,False,False
16031,False,False,False,False,False,False,False,False,False,False,False
16032,True,False,False,False,True,False,False,False,True,True,False
16033,True,False,True,True,True,True,True,True,False,False,False
16034,False,False,False,False,False,False,False,False,False,False,False
16035,False,False,False,False,False,False,False,False,False,False,False
16036,False,False,False,False,False,False,False,False,False,False,False
16037,False,False,False,False,False,False,False,False,False,False,False
16038,False,False,False,False,False,False,False,False,False,False,False
16039,True,False,True,False,False,False,False,False,True,True,False
16040,False,False,False,False,False,False,False,False,False,False,False
16041,False,False,False,False,False,False,False,False,False,False,False
16042,False,False,False,False,False,False,False,False,False,False,False
16043,False,False,False,False,False,False,False,False,False,False,False
16044,False,False,False,False,False,False,False,False,False,False,False
16045,False,False,False,False,False,False,False,False,False,False,False
16046,False,False,False,False,False,False,False,False,False,False,False
16047,False,False,False,False,False,False,False,False,False,False,False
16048,False,False,False,False,False,False,False,False,False,False,False
16049,False,False,False,False,False,False,False,False,False,False,False
16050,False,False,False,False,False,False,False,False,False,False,False
16051,False,False,False,False,False,False,False,False,False,False,False
16052,False,False,False,False,False,False,False,False,False,False,False
16053,False,False,False,False,False,False,False,False,False,False,False
16054,False,False,False,False,False,False,False,False,False,False,False
16055,False,False,False,False,False,False,False,False,False,False,False
16056,False,False,False,False,False,False,False,False,False,False,False
16057,False,False,False,False,False,False,False,False,False,False,False
16058,True,True,True,False,False,False,False,False,True,True,False
16059,False,False,False,False,False,False,False,False,False,False,False
16060,False,False,False,False,False,False,False,False,False,False,False
16061,False,False,False,False,False,False,False,False,False,False,False
16062,False,False,False,False,False,False,False,False,False,False,False
16063,False,False,False,False,False,False,False,False,False,False,False
16064,False,False,False,False,False,False,False,False,False,False,False
16065,False,False,False,False,False,False,False,False,False,False,False
16066,False,False,False,False,False,False,False,False,False,False,False
16067,False,False,False,False,False,False,False,False,False,False,False
16068,False,False,False,False,False,False,False,False,False,False,False
16069,False,False,False,False,False,False,False,False,False,False,False
16070,True,True,True,False,True,True,True,True,False,False,False
16071,False,False,False,False,False,False,False,False,False,False,False
16072,False,False,False,False,False,False,False,False,False,False,False
16073,False,False,False,False,False,False,False,False,False,False,False
16074,False,False,False,False,False,False,False,False,False,False,False
16075,False,False,False,False,False,False,False,False,False,False,False
16076,False,False,False,False,False,False,False,False,False,False,False
16077,False,False,False,False,False,False,False,False,False,False,False
16078,False,False,False,False,False,False,False,False,False,False,False
16079,True,True,True,False,True,True,True,True,False,False,False
16080,True,True,True,False,True,True,True,True,False,False,False
16081,False,False,False,False,False,False,False,False,False,False,False
16082,False,False,False,False,False,False,False,False,False,False,False
16083,True,True,True,False,True,True,True,True,False,False,False
16084,True,True,True,False,True,True,True,True,False,False,False
16085,False,False,False,False,False,False,False,False,False,False,False
16086,False,False,False,False,False,False,False,False,False,False,False
16087,False,False,False,False,False,False,False,False,False,False,False
16088,False,False,False,False,False,False,False,False,False,False,False
16089,True,True,True,False,True,True,True,True,False,False,False
16090,True,False,True,True,True,True,True,True,False,False,False
16091,False,False,False,False,False,False,False,False,False,False,False
16092,False,False,False,False,False,False,False,False,False,False,False
16093,True,True,True,False,True,True,True,True,False,False,False
16094,True,False,False,True,True,False,False,False,True,True,False
16095,False,False,False,False,False,False,False,False,False,False,False
16096,False,False,False,False,False,False,False,False,False,False,False
16097,True,True,True,False,True,True,True,True,False,False,False
16098,False,False,False,False,False,False,False,False,False,False,False
16099,False,False,False,False,False,False,False,False,False,False,False
16100,False,False,False,False,False,False,False,False,False,False,False
16101,True,True,True,False,True,True,True,True,False,False,False
16102,True,True,True,False,True,True,True,True,False,False,False
16103,True,False,True,True,True,True,True,True,False,False,False
16104,False,False,False,False,False,False,False,False,False,False,False
16105,False,False,False,False,False,False,False,False,False,False,False
16106,True,False,True,True,True,True,True,True,False,False,False
16107,False,False,False,False,False,False,False,False,False,False,False
16108,False,False,False,False,False,False,False,False,False,False,False
16109,True,False,True,True,True,True,True,True,False,False,False
16110,False,False,False,False,False,False,False,False,False,False,False
16111,False,False,False,False,False,False,False,False,False,False,False
16112,False,False,False,False,False,False,False,False,False,False,False
16113,False,False,False,False,False,False,False,False,False,False,False
16114,False,False,False,False,False,False,False,False,False,False,False
16115,False,False,False,False,False,False,False,False,False,False,False
16116,False,False,False,False,False,False,False,False,False,False,False
16117,True,True,True,False,True,True,True,True,False,False,False
16118,False,False,False,False,False,False,False,False,False,False,False
16119,False,False,False,False,False,False,False,False,False,False,False
16120,False,False,False,False,False,False,False,False,False,False,False
16121,False,False,False,False,False,False,False,False,False,False,False
16122,False,False,False,False,False,False,False,False,False,False,False
16123,False,False,False,False,False,False,False,False,False,False,False
16124,False,False,False,False,False,False,False,False,False,False,False
16125,False,False,False,False,False,False,False,False,False,False,False
16126,False,False,False,False,False,False,False,False,False,False,False
16127,False,False,False,False,False,False,False,False,False,False,False
16128,False,False,False,False,False,False,False,False,False,False,False
16129,False,False,False,False,False,False,False,False,False,False,False
16130,True,True,True,False,True,True,True,True,False,False,False
16131,True,True,True,False,True,True,True,True,False,False,False
16132,False,False,False,False,False,False,False,False,False,False,False
16133,False,False,False,False,False,False,False,False,False,False,False
16134,True,False,True,True,True,True,True,True,False,False,False
16135,False,False,False,False,False,False,False,False,False,False,False
16136,False,False,False,False,False,False,False,False,False,False,False
16137,False,False,False,False,False,False,False,False,False,False,False
16138,True,False,False,True,True,False,False,True,True,False,False
16139,True,True,True,False,True,True,True,True,False,False,False
16140,False,False,False,False,False,False,False,False,False,False,False
16141,False,False,False,False,False,False,False,False,False,False,False
16142,False,False,False,False,False,False,False,False,False,False,False
16143,False,False,False,False,False,False,False,False,False,False,False
16144,False,False,False,False,False,False,False,False,False,False,False
16145,False,False,False,False,False,False,False,False,False,False,False
16146,False,False,False,False,False,False,False,False,False,False,False
16147,True,True,True,False,True,True,True,True,False,False,False
16148,False,False,False,False,False,False,False,False,False,False,False
16149,False,False,False,False,False,False,False,False,False,False,False
16150,False,False,False,False,False,False,False,False,False,False,False
16151,False,False,False,False,False,False,False,False,False,False,False
16152,False,False,False,False,False,False,False,False,False,False,False
16153,False,False,False,False,False,False,False,False,False,False,False
16154,False,False,False,False,False,False,False,False,False,False,False
16155,False,False,False,False,False,False,False,False,False,False,False
16156,False,False,False,False,False,False,False,False,False,False,False
16157,False,False,False,False,False,False,False,False,False,False,False
16158,False,False,False,False,False,False,False,False,False,False,False
16159,False,False,False,False,False,False,False,False,False,False,False
16160,False,False,False,False,False,False,False,False,False,False,False
16161,False,False,False,False,False,False,False,False,False,False,False
16162,False,False,False,False,False,False,False,False,False,False,False
16163,False,False,False,False,False,False,False,False,False,False,False
16164,False,False,False,False,False,False,False,False,False,False,False
16165,False,False,False,False,False,False,False,False,False,False,False
16166,True,False,False,True,True,False,False,True,True,False,False
16167,False,False,False,False,False,False,False,False,False,False,False
16168,False,False,False,False,False,False,False,False,False,False,False
16169,False,False,False,False,False,False,False,False,False,False,False
16170,True,False,True,False,False,False,False,False,True,True,False
16171,False,False,False,False,False,False,False,False,False,False,False
16172,False,False,False,False,False,False,False,False,False,False,False
16173,False,False,False,False,False,False,False,False,False,False,False
16174,False,False,False,False,False,False,False,False,False,False,False
16175,False,False,False,False,False,False,False,False,False,False,False
16176,True,True,True,False,True,True,True,True,False,False,False
16177,False,False,False,False,False,False,False,False,False,False,False
16178,False,False,False,False,False,False,False,False,False,False,False
16179,False,False,False,False,False,False,False,False,False,False,False
16180,False,False,False,False,False,False,False,False,False,False,False
16181,False,False,False,False,False,False,False,False,False,False,False
16182,True,False,True,True,True,True,True,True,False,False,False
16183,False,False,False,False,False,False,False,False,False,False,False
16184,False,False,False,False,False,False,False,False,False,False,False
16185,False,False,False,False,False,False,False,False,False,False,False
16186,False,False,False,False,False,False,False,False,False,False,False
16187,False,False,False,False,False,False,False,False,False,False,False
16188,False,False,False,False,False,False,False,False,False,False,False
16189,False,False,False,False,False,False,False,False,False,False,False
16190,True,False,True,True,True,True,True,True,False,False,False
16191,False,False,False,False,False,False,False,False,False,False,False
16192,True,False,False,True,True,False,False,False,True,True,False
16193,True,True,True,True,True,True,True,True,False,False,False
16194,False,False,False,False,False,False,False,False,False,False,False
16195,False,False,False,False,False,False,False,False,False,False,False
